Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits,Class
52655.5075,6.784828186,-1.120336271,-0.443383948,78.04772234,0,0,DNA
41834.7648,5.291389465,-10.01591452,-0.371311475,84.3989071,16,0,DNA
52172.1611,7.634620667,2.262374208,-0.50688172,67.67741935,21,7,DNA
31108.9009,6.356513977,-1.897474487,-0.174385965,100.0701754,17,0,DNA
22337.8898,9.172706604,4.923709888,-0.736966825,58.19905213,9,0,DNA
19442.4212,9.3358078,5.678625522,-0.478235294,101.5882353,48,0,DNA
52967.5203,8.918174744,7.718670915,-0.715866388,62.08768267,20,0,DNA
33798.9247,9.138633728,7.298602837,-0.480887372,94.16382253,60,16,DNA
76422.3987,6.9295578,-0.942121857,-0.708298755,60.85753804,39,0,DNA
10058.5754,5.805580139,-1.431786072,-0.366292135,74.49438202,6,0,DNA
65497.413,6.97719574,-0.138657807,-0.538009788,59.13539967,35,0,DNA
33194.47,8.818092346,3.848571086,0.023606557,101.4098361,64,0,DNA
15480.8621,8.70337677,2.486673404,-0.414814815,91.11111111,15,0,DNA
16114.7868,7.784049988,0.930400355,-0.168571429,101.6428571,40,0,DNA
52440.6376,9.950401306,37.50313175,-1.077983539,52.59259259,64,0,DNA
40134.8924,6.779273987,-0.706748984,-0.727298851,76.46551724,2,0,DNA
35407.8776,9.555412292,13.87614103,-0.480906149,100.3883495,7,0,DNA
75455.1128,5.442634583,-18.12138876,-0.402431611,95.89665653,9,12,DNA
31997.7198,6.114692688,-2.955468182,-0.251971326,89.56989247,9,0,DNA
26968.6085,6.506904602,-1.679468457,-0.282845188,93.13807531,17,0,DNA
79065.6652,5.520927429,-20.48843097,-0.552447552,77.17482517,0,0,DNA
7608.8612,9.655601501,5.50960771,-0.998484848,60.45454545,40,0,DNA
45043.6158,7.150016785,0.381399298,-0.539318182,56.06818182,24,0,DNA
17348.155,9.441764832,5.782632622,-0.436423841,104.5695364,32,0,DNA
16442.3853,5.640769958,-5.85176117,-0.697202797,81.11888112,10,0,DNA
111414.4248,5.226020813,-27.80363577,-0.43421859,85.36261491,8,0,DNA
32868.6524,9.648017883,12.90955537,-0.491610738,71.10738255,10,0,DNA
10802.3313,9.76209259,7.513891333,-1.304301075,49.46236559,27,4,DNA
48838.8198,9.579338074,20.83432062,-0.196064815,88.19444444,66,0,DNA
88303.659,8.632347107,12.85778975,-0.74168798,66.2915601,26,0,DNA
89813.8619,7.659934998,2.696239501,-0.789659521,63.16519546,56,0,DNA
92853.3907,6.244682312,-3.712182396,-0.246758105,103.553616,95,17,DNA
34013.8704,5.552436829,-4.210527636,-0.423076923,88.9632107,0,0,DNA
34309.821,9.744148254,13.46204313,-0.742271293,48.70662461,23,0,DNA
28137.8824,9.57976532,8.851227894,-0.655471698,54.64150943,49,0,DNA
33519.6645,9.647377014,11.71092902,-0.673801917,63.41853035,37,0,DNA
83250.7007,6.571098328,-2.796294019,-0.648985115,64.45196211,31,0,DNA
17855.909,10.14116669,16.95719292,-0.391875,89.625,13,701,RNA
56843.8534,6.4688797,-2.275679161,-0.451568627,75.74509804,0,9,RNA
19368.655,9.872962952,13.98015013,-0.01396648,89.32960894,14,696,RNA
30318.3553,10.18720245,20.04049772,-0.424626866,94.51492537,21,559,RNA
29450.4067,10.38288116,25.10781501,-0.6204,87.04,12,444,RNA
24325.4419,9.947624207,17.26752749,-0.413679245,91.13207547,19,750,RNA
47871.8546,10.17620087,34.2581635,-0.620232558,70.62790698,16,639,RNA
27638.2321,10.14810944,23.85939084,-0.427868852,92.00819672,27,582,RNA
11316.2146,10.2108078,10.59395144,-0.380769231,89.90384615,24,582,RNA
22942.0255,9.968345642,17.60015746,-0.367676768,91.61616162,106,1081,RNA
13677.7044,10.26902008,7.591562394,-0.618699187,75.52845528,16,356,RNA
31705.1467,6.554008484,-1.023882271,-0.473476703,87.49103943,18,475,RNA
6341.5752,12.55115509,16.49127368,-1.42745098,55.68627451,26,697,RNA
21504.4277,11.39962006,33.87774115,-0.332446809,85.15957447,9,267,RNA
29409.6887,9.763267517,11.195077,-0.161068702,101.1832061,9,234,RNA
31285.6781,7.062431335,0.135510787,-1.241851852,44.48148148,0,8,RNA
49030.8981,5.508323669,-8.849290768,-0.311441648,88.76430206,5,398,RNA
87034.5089,6.588294983,-2.784253494,-0.458638743,85.05235602,4,250,RNA
13095.2658,9.758140564,6.682744784,-0.435652174,93.2173913,2,300,RNA
26415.7145,4.676048279,-22.94906591,-0.936929461,69.17012448,50,317,RNA
38477.504,8.450447083,3.184489162,-0.371428571,77.05539359,10,724,RNA
23353.8323,4.134407043,-31.23460655,-0.456132075,90.14150943,9,720,RNA
14514.9356,6.813346863,-0.282648305,-0.187121212,97.5,10,902,RNA
23499.0386,10.84088898,33.92315833,-0.503448276,92.66009852,18,807,RNA
30422.9781,5.215446472,-9.096184133,-0.118021201,91.73144876,15,12,RNA
36569.2846,9.018043518,7.182906982,-0.291798107,88.5488959,0,3,RNA
14856.1989,10.94353485,15.60213106,-0.686923077,78,23,546,RNA
17013.0741,10.39078522,16.94668527,-0.695862069,77.93103448,13,701,RNA
15947.6596,10.25940704,13.89545009,-0.15862069,84.62068966,22,497,RNA
13372.7144,9.94858551,8.759886223,-0.395798319,91.68067227,9,850,RNA
10848.6748,12.21021271,15.84698042,-0.665263158,74.94736842,14,555,RNA
19190.1435,10.07494354,12.03193912,-0.508045977,77.29885057,9,536,RNA
18548.7606,10.12354279,15.10169173,-0.669565217,86.52173913,9,267,RNA
15094.8411,11.27069855,17.8329381,-0.4953125,87.578125,9,202,RNA
33419.7748,10.02228546,21.66870341,-0.556756757,82.7027027,15,577,RNA
13909.564,10.58347321,22.48909489,-0.79,88.66666667,27,582,RNA
6660.6644,10.30992889,8.722940972,-0.848214286,48.75,27,1076,RNA
9124.4717,10.58486176,10.75832184,-0.637647059,63.17647059,24,577,RNA
9230.5436,11.65842438,9.767576916,-0.434090909,72.04545455,25,652,RNA
9480.0043,11.56752777,12.67569602,-0.597647059,76.70588235,19,1053,RNA
9590.0558,10.33577728,9.674580481,-0.381318681,72.85714286,10,350,RNA
13683.6747,11.07480621,10.95066196,-0.282677165,95.35433071,18,495,RNA
23429.3381,9.567054749,6.636164226,-0.171428571,105.952381,8,651,RNA
22554.0432,11.18076324,25.87188545,-0.734170854,77.63819095,22,744,RNA
6359.4625,10.19553375,8.585174771,-0.861818182,62,10,356,RNA
33961.8749,4.97971344,-14.90776606,-0.124262295,93.63934426,30,117,RNA
17490.3433,5.218757629,-5.294272143,-0.186335404,94.9068323,17,327,RNA
44782.169,5.417106628,-13.36380972,-0.227586207,90.14778325,5,307,RNA
6371.5856,10.24829865,9.673049659,-0.803636364,76.18181818,23,554,RNA
7648.0379,10.22020721,12.71876843,-0.789393939,69.24242424,22,873,RNA
11670.0015,11.5001297,23.67159758,-0.658653846,91.05769231,18,689,RNA
11166.3857,6.966194153,-0.053392785,-0.504901961,77.35294118,16,26,RNA
10675.502,10.22907257,10.56972241,-0.928735632,65.05747126,1,158,RNA
6717.0366,9.897422791,8.808959618,-0.675,60.16666667,19,1049,RNA
24988.8684,9.381736755,7.607652722,-0.242672414,81.46551724,14,783,RNA
15088.9153,9.649726868,7.59020553,-0.058865248,91.41843972,3,171,RNA
14931.4493,9.299278259,3.51122687,-0.059574468,89.29078014,2,198,RNA
6553.6733,10.11222076,4.59566894,-0.4,103.8983051,10,491,RNA
6877.3679,9.382698059,4.554253519,0.30952381,108.2539683,15,829,RNA
13394.6758,5.35131073,-3.385322773,-0.144715447,103.1707317,1,144,RNA
13422.6892,5.351417542,-3.384333772,-0.149593496,103.1707317,1,144,RNA
21714.6605,9.995048523,7.848361136,-0.300510204,86.58163265,0,0,RNA
11580.4834,11.16292572,14.58515599,-0.795049505,72.57425743,21,558,RNA
7716.9549,11.68972015,17.75468468,-1.733333333,53.18181818,18,799,RNA
45689.1485,8.26235199,2.580149219,-0.626342711,83.47826087,0,3,RNA
22550.1728,4.52822113,-18.98770852,-0.185581395,100.3255814,16,423,RNA
7118.4805,11.68000031,15.58009279,-0.976190476,63.33333333,18,705,RNA
63178.4111,5.270027161,-16.65200321,-0.325744308,95.34150613,18,239,RNA
10516.0025,6.724479675,-0.311590729,-0.323913043,87.93478261,0,54,RNA
15916.6631,10.22672272,14.01242134,-0.052027027,91.62162162,17,718,RNA
33300.8188,11.29334259,32.07192052,-0.317377049,83.83606557,19,805,RNA
17711.5882,9.03780365,2.611404367,0.045454545,93.63636364,30,724,RNA
20576.5398,9.627830505,6.937450037,-0.411111111,77.44444444,23,572,RNA
33216.8271,11.23833466,31.08084251,-0.223856209,91.47058824,19,838,RNA
17341.2338,11.51529694,27.73237328,-0.417610063,79.74842767,26,553,RNA
11784.2352,11.27059174,18.80918368,-0.150485437,94.66019417,21,688,RNA
21704.1146,11.3527298,32.12489185,-0.950793651,82.6984127,28,706,RNA
28124.7379,10.03777313,24.75564383,-0.474609375,83.1640625,27,582,RNA
17695.0633,10.44173431,26.83811557,-0.726282051,86.41025641,14,856,RNA
16272.7058,10.07472992,10.75217675,-0.502649007,73.04635762,15,691,RNA
15757.5685,10.11125946,17.57826572,-0.353521127,91.4084507,23,582,RNA
11415.384,9.801933289,7.498636502,0.020952381,106.7619048,23,582,RNA
20252.3874,9.639152527,10.74843783,-0.533707865,81.62921348,15,859,RNA
48052.2234,8.743965149,5.45279063,-0.229792148,90.99307159,0,9,RNA
11703.0243,11.88967133,24.67077512,-0.744339623,89.62264151,20,1105,RNA
25753.3514,10.04631805,13.92437523,-0.563318777,80.87336245,0,0,RNA
23658.9672,9.876167297,13.56353996,0.070089286,98.03571429,13,363,RNA
33679.5033,9.976783752,24.21234053,-0.916554054,63.91891892,10,847,RNA
10045.6363,7.769416809,0.667561171,-0.41627907,81.62790698,5,168,RNA
29410.1911,10.08765411,22.3714794,-0.44789272,92.56704981,75,751,RNA
29597.7273,10.1616745,24.16918254,-0.329657795,90.07604563,10,794,RNA
29601.7739,10.13240814,24.16819354,-0.328136882,89.35361217,10,613,RNA
13099.3848,10.78256989,13.76242659,-0.423728814,95.93220339,23,546,RNA
14304.7612,11.10311127,19.59191177,-0.761904762,83.65079365,19,1052,RNA
15324.3001,10.43874359,16.85106627,-0.498484848,82.72727273,9,640,RNA
28145.9371,9.888664246,16.05213047,-0.418106996,90.20576132,70,616,RNA
17781.1869,9.685188293,4.785090248,-0.685620915,71.89542484,17,541,RNA
25361.3446,10.03392792,20.91148655,-0.609954751,76.3800905,26,898,RNA
18015.8971,10.44013214,14.68805917,-0.687820513,78.84615385,19,1052,RNA
22355.1609,11.27924347,24.77142854,-1.192857143,62.24489796,20,318,RNA
13496.9569,11.47118378,23.57749283,-0.336440678,93.6440678,24,582,RNA
23469.0934,10.05197906,16.78052818,-0.66407767,86.16504854,22,503,RNA
11164.5231,9.214790344,3.841575486,-1.204210526,61.68421053,0,8,RNA
10172.1728,8.408149719,1.56972187,-1.066304348,36.08695652,50,316,RNA
23787.6996,4.370246887,-23.32531777,-0.341013825,93.68663594,13,601,RNA
27712.7133,8.882820129,2.969848006,-0.208560311,87.54863813,0,2,RNA
14771.325,11.16591644,23.1902643,-0.678461538,80.30769231,27,582,RNA
274555.8723,8.982048035,35.04871199,-0.472873466,85.33220482,9,495,RNA
13859.7365,7.737480164,0.489058051,0.020769231,87,0,40,RNA
33670.0055,4.952690125,-12.25890444,-0.976797386,62.45098039,0,32,RNA
110366.3411,6.772865295,-2.33174815,-0.393924783,71.95756991,0,5,RNA
28139.6288,9.921348572,16.8368403,-0.172093023,84.30232558,17,427,RNA
16072.8079,10.42154694,16.09957553,-0.15472973,88.91891892,16,644,RNA
12138.8863,11.01776886,14.67293254,-0.36754386,79.9122807,9,535,RNA
53926.8581,5.96056366,-4.875257698,-0.373068894,91.21085595,0,56,RNA
145891.1232,9.243736267,19.27542695,-1.093263473,41.8488024,7,6,RNA
68329.8882,9.073799133,7.752765169,-0.833802817,49.65571205,0,31,RNA
31729.4631,10.14159393,13.52680468,-0.12559727,87.37201365,15,618,RNA
16095.5406,12.27365875,26.62814962,-0.316447368,71.97368421,11,152,RNA
28163.5561,10.00028229,17.1958481,-0.4564,76.88,25,473,RNA
27498.1136,5.488349915,-6.97060824,-0.517012448,82.15767635,13,724,RNA
32434.641,7.850379944,0.833344459,-0.564846416,76.55290102,17,518,RNA
21800.1583,9.936088562,13.75626126,-0.33030303,78.43434343,21,666,RNA
33581.3836,8.962394714,3.887632,-0.291883117,80.74675325,7,410,RNA
16661.1181,8.583000183,3.340469549,-0.748591549,69.92957746,9,202,RNA
28743.3578,9.997398376,20.03692208,-0.494117647,88.23529412,21,854,RNA
29872.8157,9.631996155,17.99202769,-0.586363636,74.50757576,5,690,RNA
29944.9108,9.752159119,19.91473449,-0.61780303,74.50757576,13,701,RNA
30468.3917,11.09146881,35.19769187,-0.592753623,77.75362319,20,1101,RNA
30044.6123,11.07630157,34.20206027,-0.652363636,74.14545455,9,300,RNA
76911.2278,5.320228577,-21.94779542,-0.234587554,93.35745297,7,295,RNA
76879.2235,5.29523468,-21.1231428,-0.236034732,93.35745297,7,295,RNA
10164.8858,12.24973297,14.67153128,-0.525,81.73913043,14,522,RNA
31279.5298,9.831626892,11.95855592,-0.438652482,70.60283688,0,26,RNA
6728.9944,10.31494904,10.63278978,-0.73559322,49.49152542,9,452,RNA
6634.9304,11.30103302,14.48913914,-0.629824561,73.68421053,10,203,RNA
26688.3154,9.681343079,11.76557466,-0.152674897,95.02057613,6,690,RNA
6446.3826,11.03197479,8.847162178,-0.973684211,63.33333333,24,582,RNA
23031.5656,9.299278259,6.12963323,-0.410945274,89.15422886,9,517,RNA
22382.052,10.42346954,18.66866179,-0.130769231,90.09615385,11,591,RNA
29974.9371,9.752159119,19.91473449,-0.619318182,74.50757576,13,701,RNA
41817.2142,9.161491394,12.26778375,-0.190206186,74.09793814,1,11,RNA
29860.4435,10.93071747,33.27598406,-0.699267399,72.45421245,24,577,RNA
12685.8702,5.528404236,-2.395722161,0.045299145,117.5213675,0,62,RNA
45792.3538,8.461662292,3.050523776,-0.019277108,104.9156627,0,36,RNA
12298.2677,11.00206757,14.58642563,-0.919626168,82.99065421,14,14,RNA
65983.6897,5.827049255,-9.290849209,-0.596505824,72.47920133,0,38,RNA
57221.3271,9.219490051,9.810924377,-0.150282486,90.77212806,0,10,RNA
50700.3818,6.767845154,-1.091424392,-0.422172949,81.2195122,11,388,RNA
21391.4647,9.862281799,5.224978412,-0.5,84.49197861,22,49,RNA
77924.5577,9.02872467,11.18477392,-0.430379747,77.77777778,0,15,RNA
25486.3332,9.71648407,11.86192656,-0.647111111,65.51111111,24,256,RNA
50921.4223,9.109687805,11.36146965,-0.442511013,84.20704846,0,0,RNA
14196.0592,11.43978119,25.49747272,-0.562096774,102.2580645,15,728,RNA
25518.5328,9.000846863,3.959885419,-0.345412844,94.26605505,3,3,RNA
98775.3097,5.843391418,-12.03837222,-0.420649652,86.27610209,0,15,RNA
7591.8256,10.78054047,4.516483739,-0.43880597,98.65671642,20,772,RNA
71805.3522,7.576835632,2.096230932,-0.461867089,75.58544304,0,25,RNA
109435.777,4.843528748,-54.27905094,-0.24537037,90.3909465,10,648,RNA
83047.125,5.483436584,-12.77665142,-0.405785124,80.81267218,11,64,RNA
7535.8019,10.78054047,4.516483739,-0.349253731,98.65671642,17,771,RNA
18108.3262,10.26998138,20.72572637,-0.363057325,92.42038217,4,545,RNA
7841.0266,10.69712067,4.505882049,-0.594202899,87.39130435,13,700,RNA
70666.1851,6.383003235,-3.298576226,-0.182334385,103.785489,15,293,RNA
104884.5529,5.300575256,-33.02971498,-0.467611778,82.15921483,0,19,RNA
12779.9903,10.42603302,12.77103028,-0.355752212,103.6283186,20,1106,RNA
40063.9376,6.291358948,-2.081246497,-0.599426934,74.87106017,0,11,RNA
20152.31,5.487709045,-3.263038619,0.211111111,94.92063492,0,4,RNA
37429.6994,8.971580505,5.140347076,-0.931444759,37.25212465,12,11,RNA
61367.7766,4.851646423,-33.62725542,-0.489943074,87.00189753,0,4,RNA
98067.7795,6.712623596,-2.177578147,-0.746643914,68.80546075,0,30,RNA
49008.5832,8.243766785,1.697134022,0.046747967,88.65853659,34,18,RNA
9784.2699,9.881507874,11.69217422,-1.160465116,35.11627907,0,0,RNA
19996.8356,6.949745178,-0.083601956,0.019680851,93.9893617,0,8,RNA
14401.6226,10.50827789,15.58916473,-0.58515625,79.296875,19,1040,RNA
19364.301,5.462181091,-4.224022247,-0.763372093,56.68604651,0,14,RNA
9233.8623,8.985572815,4.445234567,-0.344444444,77.16049383,30,1356,RNA
83532.8121,6.196510315,-10.78475196,-0.513495277,85.1417004,4,8,RNA
39119.4981,7.708320618,1.286377586,-0.282872928,59.86187845,6,14,RNA
66898.647,9.572181702,32.4452243,-1.030412371,70.18900344,0,84,RNA
12226.2923,10.23281097,9.856294124,-0.349090909,101.0909091,22,477,RNA
36750.9441,5.682853699,-3.349185593,-0.112721893,106.8639053,14,223,RNA
10030.2964,4.286506653,-10.3992584,-0.174157303,106.1797753,13,301,RNA
50848.5934,9.353965759,16.35512036,-0.480405405,85.87837838,5,218,RNA
32932.6067,9.244911194,14.45979176,-0.747959184,63.7414966,0,3,RNA
23218.5962,5.196113586,-9.906531356,-0.327669903,100.6796117,17,925,RNA
11146.7327,9.739128113,5.686483029,-0.488,81.8,8,613,RNA
113352.0573,7.758201599,3.078735537,-0.094793713,86.47347741,0,6,RNA
49787.3029,9.517494202,13.08057955,-0.243487859,90.39735099,4,99,RNA
57381.6218,5.835487366,-8.445521035,-0.543531828,80.24640657,0,21,RNA
33266.3185,6.025932312,-4.66361825,-0.334722222,91.07638889,0,4,RNA
72490.7793,5.401725769,-19.0154402,-0.276863354,90.63664596,16,65,RNA
43427.78,8.814888,5.594264844,-0.432169576,71.9201995,1,3,RNA
22126.8532,10.09278107,14.87674914,-0.458762887,94.89690722,13,701,RNA
10693.4405,9.598991394,4.773108277,-0.468085106,86.17021277,24,518,RNA
242243.9934,6.680900574,-5.643744698,-0.256479331,84.00836043,0,0,RNA
243560.2589,6.701194763,-4.51376063,-0.205125858,80.64988558,0,32,RNA
21337.8066,9.983512878,11.97639247,-0.890555556,89.44444444,14,611,RNA
80152.0001,6.698524475,-2.730168602,-0.646776406,61.08367627,3,66,RNA
23245.5332,10.08391571,22.98940923,-0.348743719,87.28643216,17,444,RNA
24106.0503,10.27777863,32.80443848,-1.000480769,72.21153846,10,561,RNA
83122.3279,9.527534485,36.08092291,-0.407365439,97.53541076,44,29,RNA
9850.2737,11.63674164,21.88252566,-1.152272727,23.40909091,27,582,RNA
17435.1348,4.694847107,-12.29228716,-1.199346405,58.62745098,0,162,RNA
20374.6181,10.75746918,26.90453491,-0.619125683,78.96174863,14,810,RNA
21144.7983,10.91928864,24.86149607,-0.702762431,83.48066298,13,809,RNA
24860.6433,7.830513,1.301155384,-0.427853881,82.83105023,0,3,RNA
24928.1301,9.660194397,11.66900009,-0.314220183,101.559633,19,537,RNA
25983.2353,10.27339935,18.87692266,-0.421888412,89.57081545,22,503,RNA
5851.905,9.548683167,6.545889111,-0.882,39,7,590,RNA
17222.3066,10.53102875,19.93400724,-0.454304636,99.47019868,13,701,RNA
9219.8972,10.86107635,19.7509222,-1.50125,45.25,8,627,RNA
17145.3098,10.53401947,19.93739664,-0.461589404,90.46357616,6,540,RNA
17585.003,10.79965973,25.82609262,-0.546405229,94.31372549,16,776,RNA
24506.7601,10.24103546,28.12373125,-0.553738318,70.18691589,15,815,RNA
28024.6559,11.03507233,37.33619453,-0.527626459,76.6536965,14,856,RNA
27408.4395,11.1006546,28.37843309,-0.490944882,84.09448819,28,716,RNA
14931.4469,10.22757721,14.77237689,-0.723846154,86.23076923,3,703,RNA
242850.5012,6.239875793,-16.30366913,-0.2,83.29229366,5,15,RNA
15742.6049,11.03443146,20.73581814,-0.394366197,87.18309859,5,594,RNA
34483.8251,9.568977356,10.59854813,-0.449834983,79.17491749,13,520,RNA
17041.908,4.575538635,-19.58208962,-0.477922078,85.45454545,20,317,RNA
11142.0608,10.04290009,10.76083265,-0.64368932,77.37864078,9,455,RNA
53105.4174,9.121437073,9.917232111,-0.319827586,89.54741379,0,2,RNA
26663.7729,9.316902161,5.878394055,-0.258798283,85.79399142,11,22,RNA
22243.515,9.904579163,9.785589626,-0.23492823,83.39712919,21,477,RNA
68867.4486,6.107215881,-9.387919154,-0.353908795,93.64820847,16,74,RNA
10352.3455,9.653572083,9.566564087,-0.855172414,92.98850575,5,179,RNA
13541.0231,10.43126678,11.57808546,-0.127642276,102.1138211,23,576,RNA
13302.605,9.80620575,6.506574947,-0.067213115,102.2131148,20,1103,RNA
13288.5782,9.80620575,6.506574947,-0.069672131,101.3934426,16,887,RNA
13154.2706,9.93875885,7.495851497,-0.136885246,96.55737705,11,444,RNA
23253.3235,9.571647644,7.382696311,-0.543203883,72.47572816,0,0,RNA
19177.1006,9.41153717,8.012447638,-0.704938272,78.88888889,0,0,RNA
13097.0428,9.947090149,9.770324795,-0.519327731,88.65546218,10,460,RNA
37167.1404,9.20677948,6.411622708,-0.017302053,109.4721408,6,184,RNA
12968.7881,10.10752106,8.770799637,-0.37,87.91666667,9,438,RNA
15623.0715,10.78449249,13.95634698,-0.510714286,90.71428571,21,411,RNA
46788.1907,9.420402527,14.11563869,-0.697263682,87.88557214,10,174,RNA
11844.8823,7.064033508,0.121520968,0.066346154,113.1730769,0,0,RNA
61181.2958,5.656898499,-9.645635398,-0.269101124,91.46067416,0,6,RNA
8813.9412,8.030784607,0.600402623,-0.534615385,75,1,19,RNA
157528.1927,7.336723328,2.727175727,-0.388975864,65.27723418,3,34,RNA
19701.5561,5.968574524,-2.230005274,-0.570175439,82.10526316,0,4,RNA
103671.1398,8.060691833,5.235832214,-0.131270718,106.1104972,14,0,RNA
22437.0718,10.5306015,20.84704315,-0.385781991,74.4549763,7,293,RNA
23337.1668,11.33927155,35.92113335,-0.838349515,75.9223301,112,1259,RNA
57556.8253,8.844902039,4.902964015,-0.738049713,68.83365201,0,4,RNA
32317.265,5.905235291,-5.677613827,-0.318411552,100.2527076,0,3,RNA
6067.2122,10.60504913,5.592157778,-0.229090909,107.8181818,7,563,RNA
47444.175,9.077964783,7.909574445,0.840825688,131.9495413,3,149,RNA
14872.2576,9.735176086,6.502997785,-0.064583333,81.45833333,8,328,RNA
15382.6516,10.28279877,12.69147735,-0.554794521,76.16438356,11,444,RNA
28304.009,11.44789886,40.76119198,-0.654216867,84.57831325,16,811,RNA
14103.4697,8.816490173,1.514102113,-0.008270677,90.37593985,2,152,RNA
8650.2068,10.70513153,8.604852787,-0.916666667,102.9166667,20,1111,RNA
13281.57,11.56421661,15.77207406,-0.579831933,88.31932773,24,331,RNA
13089.3554,11.00003815,13.68124217,-0.526495726,86.4957265,2,399,RNA
15689.0552,6.601005554,-0.399442201,-0.21942446,101.7985612,0,12,RNA
64090.5691,6.342628479,-2.041568609,-0.152604167,88.88888889,1,0,RNA
7759.9574,10.25588226,4.603369626,-0.929850746,74.47761194,8,274,RNA
95320.7837,6.640739441,-2.114031389,-0.454251497,75.85628743,0,0,RNA
5380.389,13.00232697,15.58242387,-1.110869565,55.2173913,22,477,RNA
